Raion_Name,LPA_Name,Cuatm,Population (2024 Census),Percentage change 2024-2014,Pop_2024,In-Scope,In Cluster,Cluster Source,Auto_Status,Manual_Status,Manual_Source,Final_Status,Final_Source
Hîncești,Fundul Galbenei,5332,2. 1.5K - 3K,-35.53%,"1,591",TRUE,Hîncești-10,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-10.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-fundul-galbenei-și-buțeni-2303470.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-10.txt
Hîncești,Hîncești,5301,5. > 10K,-8.81%,"11,391",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-h%C3%AEnce%C8%99ti-f%C3%AErl%C4%83deni-mere%C8%99eni-ivanovca-nou%C4%83-r-cimi%C8%99lia-2306499.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-h%C3%AEnce%C8%99ti-f%C3%AErl%C4%83deni-mere%C8%99eni-ivanovca-nou%C4%83-r-cimi%C8%99lia-2306499.html
Hîncești,Ivanovca,5333,1. < 1500,-35.44%,645,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2245514.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2245514.html
Hîncești,Lăpușna,5337,3. 3K - 5K,-32.58%,"3,386",TRUE,Hîncești-05,https://democracy.md/sase-localitati-din-hancesti-se-unesc-intr-o-primarie-mai-mare-investitii-de-41-milioane-de-lei/,5. Adopted,5. Adopted,,5. Adopted,https://democracy.md/sase-localitati-din-hancesti-se-unesc-intr-o-primarie-mai-mare-investitii-de-41-milioane-de-lei/
Hîncești,Leușeni,5340,1. < 1500,-40.91%,"1,209",TRUE,Hîncești-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-02.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-leu%C8%99eni-cotul-morii-nem%C8%9Beni-c%C4%83lm%C4%83%C8%9Bui-dancu-cioara-pog%C4%83ne%C8%99ti-2309271.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-02.txt
Hîncești,Logănești,5342,2. 1.5K - 3K,-34.02%,"2,323",TRUE,Hîncești-09,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-09.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-log%C4%83ne%C5%9Fti-%C5%9Fi-stolniceni-2303969.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-09.txt
Hîncești,Mereșeni,5343,2. 1.5K - 3K,-37.61%,"1,531",TRUE,FALSE,FALSE,FALSE,4. Final Meeting Scheduled,https://actelocale.gov.md/ral/act/cu-privire-la-convocarea-şedinţeiextraordinare-a-consiliului-comunal-2303737.html,4. Final Meeting Scheduled,https://actelocale.gov.md/ral/act/cu-privire-la-convocarea-şedinţeiextraordinare-a-consiliului-comunal-2303737.html
Hîncești,Mingir,5345,2. 1.5K - 3K,-39.49%,"2,948",TRUE,Hîncești-06,https://www.facebook.com/share/r/1EMYQxZcAn/,5. Adopted,5. Adopted,,5. Adopted,https://www.facebook.com/share/r/1EMYQxZcAn/
Hîncești,Mirești,5347,1. < 1500,-33.23%,828,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-iniţierea-procesului-de-amalgamare-voluntară-2239015.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-iniţierea-procesului-de-amalgamare-voluntară-2239015.html
Hîncești,Negrea,5349,1. < 1500,-45.58%,941,TRUE,Hîncești-07,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-07.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-c%C4%83rpineni-negrea-%C8%99i-sofia-2304662.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-07.txt
Hîncești,Nemțeni,5350,1. < 1500,-45.21%,927,TRUE,Hîncești-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-02.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrativ-teritoriale-comuna-leu%C5%9Feni-cu-satul-nem%C5%A3eni-comuna-cotul-morii-satul-c%C4%83lm%C4%83%C5%A3ui-satul-dancusatul-cioara-comuna-pog%C4%83ne%C5%9Fti-din-raionul-h%C3%AEnce%C5%9Fti-2304142.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-02.txt
Hîncești,Obileni,5351,1. < 1500,-48.23%,747,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-examinarea-propunerii-de-ini%C8%9Biere-a-procesului-de-amalgamare-voluntar%C4%83-2245789.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-examinarea-propunerii-de-ini%C8%9Biere-a-procesului-de-amalgamare-voluntar%C4%83-2245789.html
Hîncești,Onești,5352,1. < 1500,-38.28%,882,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara-a-satului-onesti-cu-comuna-codreanca-si/17267,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara-a-satului-onesti-cu-comuna-codreanca-si/17267
Hîncești,Pașcani,5354,1. < 1500,-40.67%,"1,424",TRUE,Hîncești-05,https://democracy.md/sase-localitati-din-hancesti-se-unesc-intr-o-primarie-mai-mare-investitii-de-41-milioane-de-lei/,5. Adopted,5. Adopted,,5. Adopted,https://democracy.md/sase-localitati-din-hancesti-se-unesc-intr-o-primarie-mai-mare-investitii-de-41-milioane-de-lei/
Hîncești,Pervomaiscoe,5356,1. < 1500,-16.70%,424,TRUE,Hîncești-05,https://democracy.md/sase-localitati-din-hancesti-se-unesc-intr-o-primarie-mai-mare-investitii-de-41-milioane-de-lei/,5. Adopted,5. Adopted,,5. Adopted,https://democracy.md/sase-localitati-din-hancesti-se-unesc-intr-o-primarie-mai-mare-investitii-de-41-milioane-de-lei/
Hîncești,Pogănești,5357,1. < 1500,-30.24%,932,TRUE,Hîncești-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-02.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-cioara-c%C4%83lm%C4%83%C8%9Bui-cotul-morii-dancu-leu%C8%99eni-nem%C8%9Beni-pog%C4%83ne%C8%99ti-2306154.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-02.txt
Hîncești,Sărata-Galbenă,5359,3. 3K - 5K,-22.19%,"3,752",TRUE,Hîncești-03,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-03.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-s%C4%83rata-galben%C4%83-%C5%9Fi-caracui-2305314.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-03.txt
Hîncești,Secăreni,5361,1. < 1500,-42.03%,960,TRUE,Hîncești-05,https://democracy.md/sase-localitati-din-hancesti-se-unesc-intr-o-primarie-mai-mare-investitii-de-41-milioane-de-lei/,5. Adopted,5. Adopted,,5. Adopted,https://democracy.md/sase-localitati-din-hancesti-se-unesc-intr-o-primarie-mai-mare-investitii-de-41-milioane-de-lei/
Hîncești,Șipoteni,5366,1. < 1500,-43.85%,443,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2254959.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2254959.html
Hîncești,Sofia,5364,1. < 1500,-54.88%,629,TRUE,FALSE,FALSE,FALSE,2. Working Group,https://actelocale.gov.md/ral/act/cu-privire-la-examinarea-rezultatelor-sondajului-privind-amalgamarea-2289531.html,2. Working Group,https://actelocale.gov.md/ral/act/cu-privire-la-examinarea-rezultatelor-sondajului-privind-amalgamarea-2289531.html
Hîncești,Stolniceni,5365,1. < 1500,-27.67%,"1,111",TRUE,Hîncești-09,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-09.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-s-stolniceni-%C8%99i-s-log%C4%83ne%C8%99ti-2305069.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Hincesti-09.txt
Hîncești,Voinescu,5367,1. < 1500,-40.47%,"1,418",TRUE,Hîncești-06,https://www.facebook.com/share/r/1EMYQxZcAn/,5. Adopted,5. Adopted,,5. Adopted,https://www.facebook.com/share/r/1EMYQxZcAn/
Ialoveni,Bardar,5510,3. 3K - 5K,-21.75%,"3,763",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Ialoveni,Cărbuna,2313,1. < 1500,-29.00%,"1,251",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-organizarea-procedurii-de-consultare-publică-2295975.html,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-organizarea-procedurii-de-consultare-publică-2295975.html
Ialoveni,Cigîrleni,2316,2. 1.5K - 3K,-36.82%,"1,512",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2291574.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2291574.html
Ialoveni,Costești,5515,4. 5K - 10K,-22.74%,"8,427",TRUE,Ialoveni-01,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor,5. Adopted,5. Adopted,,5. Adopted,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor
Ialoveni,Dănceni,5516,2. 1.5K - 3K,-25.10%,"1,802",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2286823.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2286823.html
Ialoveni,Gangura,2324,2. 1.5K - 3K,-19.42%,"1,751",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara-a-uat-gangura-uat-varatic-si-uat-pervomaisc/17829,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara-a-uat-gangura-uat-varatic-si-uat-pervomaisc/17829
Ialoveni,Hansca,5517,1. < 1500,-23.63%,834,TRUE,Ialoveni-01,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor,5. Adopted,,,5. Adopted,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor
Ialoveni,Horești,5518,2. 1.5K - 3K,-24.75%,"2,642",TRUE,Ialoveni-03,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Ialoveni-03.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-horeşti-şi-zîmbreni-2303647.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Ialoveni-03.txt
Ialoveni,Horodca,5519,1. < 1500,-38.21%,713,TRUE,FALSE,FALSE,FALSE,2. Working Group,https://actelocale.gov.md/ral/act/cu-privire-la-examinarea-propunerii-de-inițiere-a-procesului-de-amalgamare-voluntară-2282647.html,2. Working Group,https://actelocale.gov.md/ral/act/cu-privire-la-examinarea-propunerii-de-inițiere-a-procesului-de-amalgamare-voluntară-2282647.html
Ialoveni,Ialoveni,5501,5. > 10K,17.18%,"14,665",TRUE,Ialoveni-05,https://www.facebook.com/photo/?fbid=1010403035289948&set=pb.100089607821243.-2207520000,5. Adopted,5. Adopted,,5. Adopted,https://www.facebook.com/photo/?fbid=1010403035289948&set=pb.100089607821243.-2207520000
Ialoveni,Malcoci,5520,2. 1.5K - 3K,-18.95%,"1,954",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2268219.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2268219.html
Ialoveni,Mileștii Mici,5521,3. 3K - 5K,-36.89%,"3,136",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Ialoveni,Molești,5523,2. 1.5K - 3K,-31.30%,"1,907",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2234583.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2234583.html
Ialoveni,Nimoreni,5524,2. 1.5K - 3K,-25.79%,"1,594",TRUE,Ialoveni-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Ialoveni-02.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Ialoveni-02.txt
Ialoveni,Pojăreni,5525,1. < 1500,-27.40%,702,TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Ialoveni,Puhoi,5526,3. 3K - 5K,-24.47%,"4,168",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Ialoveni,Răzeni,2334,4. 5K - 10K,-27.25%,"5,115",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-iniţierea-consultărilor-publice-a-proiectului-de-decizie-cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-răzeni-și-cărbuna-2299015.html,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-iniţierea-consultărilor-publice-a-proiectului-de-decizie-cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-răzeni-și-cărbuna-2299015.html
Ialoveni,Ruseștii Noi,5527,3. 3K - 5K,-26.89%,"3,984",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Ialoveni,Sociteni,5529,1. < 1500,-17.69%,"1,438",TRUE,Ialoveni-05,https://www.facebook.com/photo/?fbid=1010403035289948&set=pb.100089607821243.-2207520000,5. Adopted,5. Adopted,,5. Adopted,https://www.facebook.com/photo/?fbid=1010403035289948&set=pb.100089607821243.-2207520000
Ialoveni,Suruceni,5530,2. 1.5K - 3K,-24.47%,"2,262",TRUE,Ialoveni-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Ialoveni-02.txt,5. Adopted,5. Adopted,,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Ialoveni-02.txt
Ialoveni,Ţipala,5531,3. 3K - 5K,-27.27%,"3,113",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2234583.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2234583.html
Ialoveni,Ulmu,5534,2. 1.5K - 3K,-19.61%,"2,165",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-acceptarea-propunerii-privind-inițierea-procesului-de-amalgamare-voluntară-2276076.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-acceptarea-propunerii-privind-inițierea-procesului-de-amalgamare-voluntară-2276076.html
Ialoveni,Văratic,5535,2. 1.5K - 3K,-30.71%,"2,586",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiect-de-decizie-privind-amalgamarea-voluntara-a-uat-varatic-uat-gangura-si-uat-pervomaisc/17838,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiect-de-decizie-privind-amalgamarea-voluntara-a-uat-varatic-uat-gangura-si-uat-pervomaisc/17838
Ialoveni,Văsieni,2337,1. < 1500,-23.76%,860,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2246187.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2246187.html
Ialoveni,Zîmbreni,5536,2. 1.5K - 3K,-18.32%,"2,114",TRUE,Ialoveni-03,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Ialoveni-05.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-z%C3%AEmbreni-%C8%99i-hore%C8%99ti-2304372.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Ialoveni-05.txt
Leova,Băiuș,5711,1. < 1500,-44.57%,587,TRUE,Leova-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Leova-02.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-iargara-tigheci-b%C4%83iu%C8%99-be%C8%99temac-%C8%99i-borogani-2306161.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Leova-02.txt
Leova,Beştemac,5714,1. < 1500,-40.38%,496,TRUE,Leova-02,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Leova-02.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-iargara-tigheci-băiuș-beștemac-și-borogani-2303725.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Leova-02.txt
Leova,Borogani,5716,2. 1.5K - 3K,-27.62%,"2,684",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-consultarea-publică-privind-identificarea-celor-mai-importante-probleme-locale-și-necesitatea-amalgamării-localității-pe-cale-voluntară-sau-normativă-2277965.html,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-consultarea-publică-privind-identificarea-celor-mai-importante-probleme-locale-și-necesitatea-amalgamării-localității-pe-cale-voluntară-sau-normativă-2277965.html
Leova,Cazangic,5717,1. < 1500,-40.24%,992,TRUE,Leova-03,https://github.com/frank0051/Moldova-Primarii-Puternice-Dashboard/blob/main/Other%20Sources/Leova-03.txt,5. Adopted,5. Adopted,,5. Adopted,https://github.com/frank0051/Moldova-Primarii-Puternice-Dashboard/blob/main/Other%20Sources/Leova-03.txt
Leova,Ceadîr,5720,1. < 1500,-36.26%,740,TRUE,Leova-04,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Leova-04.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-solicitarea-transferului-pentru-sus%C8%9Binerea-procesului-de-amalgamare-voluntar%C4%83-2303878.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Leova-04.txt
Leova,Cneazevca,5721,1. < 1500,-33.89%,556,TRUE,Leova-04,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Leova-04.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-sărăteni-vozneseni-tomaiul-nou-cneazevca-sărățica-nouă-ceadîr-colibabovca-și-orac-2303778.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Leova-04.txt
Leova,Colibabovca,5723,1. < 1500,-40.18%,533,TRUE,Leova-04,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Leova-04.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-s%C4%83r%C4%83teni-vozneseni-tomaiul-nou-cneazevca-s%C4%83r%C4%83%C8%9Bica-nou%C4%83-cead%C3%AEr-colibabovca-%C8%99i-orac-2304093.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Leova-04.txt
